fctype,fcid
Explorer,b7f71723-97ae-45d9-adcc-8adefaaf7e8c
Gold,f8557942-e5f3-440a-9939-9f291437ddf1
Gold,d9096a63-844f-44b7-97f3-099c1594322e
Gold,40d0fe9f-2291-4fa8-b3d6-600a802bab6b
Explorer,ef9c2335-fc9c-4b06-a485-b05613963a2e
Gold,b4652d8a-a2ac-4542-b2e4-d0f3fad27803
Gold,37fe73cd-f1d2-43a1-be8d-3e10aea17367
Silver,597bd20e-bc60-4a5c-93e8-08f33f4d99b7
Silver,9ee579d3-0e87-438f-a23f-bf11939a7ca6
Gold,37409775-8e86-491c-9e54-eda63d0cb1fa
Silver,983345a9-334d-4c1b-a292-0dda5d7c2500
Platinum,6717413c-d03b-45be-b5e2-0b1f6de115dc
Explorer,370d8eab-b507-4b47-a873-5028c257b25d
Gold,3a7acf5e-9a43-4670-a67d-eec508369ffa
Silver,494ede07-e98f-4d60-b6b1-6024dcdc4c56
Platinum,eb31817a-9933-461b-8e61-85ee12673a81
Explorer,2c692954-b616-4f6b-aee7-7853dbdc25a4
Silver,3aaf92f0-97d4-41fd-9d16-cf3952736382
Explorer,bce8dd24-ba56-4ced-9471-4d7f0dfebcfb
Gold,d774cf4c-188a-48f1-840b-da6f6c3e82a0
Platinum,ebf05755-fd97-4215-829e-7d54532cbf6f
Silver,78cbf8e5-1aff-4d03-bff9-f27f48372e95
Gold,47d1603f-c45b-4e45-860d-220b500c68eb
Gold,0c3bd7cf-895f-4ca4-a7ad-cc506b5c6f33
Silver,69895682-703e-47cd-9abf-3773f4b065b2
Explorer,1d357c75-15cb-4f0d-b9a3-40b15615caac
Platinum,4886f4ff-4e8d-4457-99de-0c771aca8452
Platinum,42f621b1-a02b-48ee-a2e8-b5a226067f03
Explorer,e63dc24a-47a8-44bb-a7a2-8b356f657d1a
Gold,3af538aa-0159-4bf5-a0f4-d8f2a89d671c
Explorer,081156f2-5ba9-4207-8c11-2ae8d77f0f59
Gold,d100e1b5-d989-48f5-a443-2f9d73c9e06a
Explorer,e30c9be8-4667-4e7d-8281-82e5be798a7c
Platinum,dc9f9d7e-ab3a-4669-aaa3-3e2729b1b6e9
Silver,9828a1fe-0e4e-4ee3-b39b-5098f435277c
Gold,3a748d41-d403-49ed-91fb-856510a8f964
Explorer,9c6ec764-e98d-4e4c-822c-0c56a5f15bb1
Explorer,f57299fc-8896-4bae-ab87-1fa2892cac32
Platinum,776d8cbd-59c4-494c-8d40-550bc563185d
Silver,d150fa14-e7d7-4918-8712-a574a3f53e6b
Explorer,340d22a4-e981-4e64-905c-1f90eb06ffeb
Explorer,6c232185-257a-4601-8a8e-c3705cc86d6c
Explorer,4ab65a8f-2156-4ec2-a9ff-7ba40a56f573
Platinum,2f642fb0-ab39-424b-8399-c3c1564e4269
Gold,541a2cdc-d084-4d79-8b04-d577be41893c
Explorer,0fcdc4a6-f574-4f11-a1e6-456897b7485b
Gold,2c210b80-68e6-4fdb-a22d-9c91aeb166e2
Silver,a7ee29f9-a0d0-467a-9dc5-cff09d752061
Explorer,ed78eb77-035b-491a-85eb-bd1bd5feffe2
Silver,e3145bb9-8d34-44d3-9af7-1a7ecff16fe4
Gold,b2c11356-f182-4909-a88b-926c7a4c8019
Silver,1e196819-18a0-4255-b990-2fafd4081195
Explorer,8e979cb5-8bc4-4760-ab97-3c664357fe81
Explorer,6cc7cf22-299f-439c-b27e-ca88432e31ae
Explorer,f700da17-9f36-411d-baa7-9ebeb35de3bc
Explorer,5198f733-ad4d-4879-b2cf-f007fb2670fc
Gold,7919f550-ad89-4c80-a411-9b7fa67fd06d
Silver,a85428c4-3326-4a83-876b-165a6311ba77
Explorer,7c285535-f422-473d-ad07-b854463e2510
Platinum,dc151b8f-eeee-4622-bcb4-c2ea63b42d3a
Platinum,f8f13da2-e65f-43b9-9cf8-74fa75c8bd85
Silver,6584af33-0ea5-4395-8417-c1a90469814d
Explorer,a05a5710-85bf-48db-89cf-fbf9cc5d55be
Silver,2db5c970-d47f-4088-91d7-3e6809e7ed54
Explorer,8ffb2ff4-c518-4949-8b16-595f4db76d2a
Gold,4721ee48-c568-4bcb-b34e-666bffb003cc
Silver,efeff4cc-d141-4fd9-a6d9-707fce2e16bb
Gold,512eeafe-9aff-4b38-ad11-8dd1cc583a32
Gold,3ba5dcda-3e69-41e1-828e-9fb1c61f46d6
Gold,4736bab5-33fd-4430-b590-71e2f65de421
Platinum,30d42515-cdeb-40c6-8952-450afa212c46
Silver,d78bb1f5-1e21-4ce7-9964-06dd4c8312d6
Silver,49dfede1-bf08-440f-bbdc-09a6d85cd749
Platinum,a469758a-9862-4bcd-b934-de715fbc5747
Silver,8133e0e6-f7e6-472c-8c9b-e5f9cf638a1a
Platinum,55ebf67d-9dac-4faf-8c9a-d10d66933689
Silver,46b0a566-60b4-4446-a251-279fa4fd731b
Gold,a093fca3-23c2-477f-a27d-646de4c5c996
Explorer,e4edf769-9145-4754-834e-9823e80c14ec
Silver,04bc0289-3ac7-42ae-8f6b-10e84c95d070
Gold,73b05752-df8a-4ece-abea-79feff9dc3a5
Gold,2daaf6cb-1943-4f19-93d6-c02ca7570d5f
Gold,53b69551-166c-4531-95db-c3e153126869
Platinum,ccafae83-fc71-47d6-ad6f-fbab03f32586
Gold,4afa59d7-cda5-46c1-8d49-57ad3375fa4b
Gold,2a0504b3-8e06-4f40-9935-959905270479
Gold,fcb14d33-7b1f-4a73-bb8b-9d258ae12637
Gold,bfbd3317-6543-456e-860b-0bd2c09ac7df
Silver,10e0ca4b-2398-4dfc-b0f3-683f9c00dd3c
Explorer,8fc79282-afa6-43c4-85d2-42e7a5e40512
Silver,4c26c791-a662-44b0-b894-ad5bec7e9607
Silver,5a08a5cb-01f7-436b-af54-3b43a60dc330
Gold,1aea7e8c-5c83-457e-805d-7d95df51207b
Explorer,97d6983b-82b5-46a6-ab14-e28519ef4a32
Gold,66390a9d-375d-492d-bb0d-6c247b02920e
Gold,ac753b95-6a39-4f8d-9bb1-9aad2859e485
Explorer,51edc56d-d34e-4360-aa23-75ecdbe38866
Explorer,3a62dc4d-8c60-47c2-a13c-ee21467071c1
Explorer,313a13ae-73d6-42fe-a22d-d1fcd97366ee
Gold,140c5c6d-edee-4dfd-a634-cdc614c9c28c
Gold,1cb12cbd-fb30-443e-b264-5d352cd41f43
Silver,1345d4bc-7932-4e56-85e1-3c6ac89342d6
Explorer,cd248908-2d63-40d6-b85e-08032df9d669
Explorer,0741d4f5-53e9-4152-8126-be035fd2dcc8
Gold,7108d6a2-b64b-4650-944b-f488107b1ca5
Gold,f9be72c5-81ae-45f0-bf21-fd125448f41a
Silver,79bc75bc-ac61-41de-9e0f-67461cb0efe7
Platinum,6fd5a32c-5aca-4c35-8949-a4b3c8fb8de1
Silver,939215e8-7292-4c0e-a2f8-f46cdf60fc36
Silver,865d7208-a332-4fa0-8929-372ac1dd5f3a
Explorer,915f0319-3273-4cad-af14-e899c9ed0ea1
Gold,e34e9d35-ee44-47c2-a6cf-c112da4aaba1
Gold,c0612395-f625-4717-bea6-e8f88a7ccea1
Platinum,4684912f-4f80-45a0-97f9-07c6338ee54c
Gold,61014f16-9bbc-4c90-91b4-cdd2b22f4884
Platinum,9b34872a-f305-4f10-a0ba-063b7ef584ce
Gold,0ef23de6-2ef0-4fb3-b8ff-f82845e39661
Silver,d45927e3-30f7-4816-b857-3ff7781b2179
Platinum,748f4ca2-4071-42fb-a93b-575e2b25c51b
Explorer,1bf6e9b4-e7f4-4cdc-88fe-708d05412e96
Platinum,8a683155-1e65-4dbf-9421-121faba267e2
Gold,b7943d2c-b8e1-4165-b95c-733526949937
Platinum,a6ce08cd-07de-4c37-b8bf-9b7946d2376a
Gold,95f77221-a332-4a8c-8f0e-dd8f153c7ffb
Silver,9acb9c21-90bb-44cd-942c-184a6da6356a
Silver,9989cc67-d7d5-4990-8b7d-099b53001112
Gold,025d2fcc-27cf-4721-8e1d-877b2dbc8091
Platinum,9b819aca-7af7-43fc-89bd-def2e7d7e606
Explorer,6c934d12-d024-41c2-b07e-9fc9a0762914
Gold,c1d21a1b-e0b2-4add-9f95-d59411f84e82
Silver,63624119-fe2b-4fa0-bbcb-6bb2d36d7a2a
Platinum,ea9920d6-7d44-434d-81e8-12909c5de363
Platinum,8401b658-22e4-4966-814e-65e01cfdcd27
Platinum,d89714c4-5f11-4dd7-bab2-2a796f0a63a5
Silver,98669d25-4b4b-4d57-bb1f-e90201eb5c13
Platinum,1be4614e-94e2-4ae7-a717-4c7b0415ea56
Silver,8e1c8725-0adc-4a0e-ae23-6d3edcc79b73
Explorer,b7d4e5d0-a478-4e34-b1f4-c3c4bbe20028
Platinum,fa678a47-d982-4cce-a7d7-95eb34f607bd
Platinum,aff5f4e8-acf0-4120-99b4-8217b29ed1bb
Gold,69b9995f-8d30-4c6b-a01b-de1054b7beef
Platinum,8396e42d-5338-45a1-8292-f33b63e0a0ba
Explorer,dc93b26b-faaf-4a9f-802a-d2272e3f7bf3
Explorer,2003a6c4-7e3e-44a8-bb5c-b804d4f39ae6
Platinum,ce074d9f-fc6b-4adb-b6c2-8043699a9b79
Silver,e2207482-1df5-4891-b6cc-5aea95661942
Gold,67f70133-0364-48ce-90f7-93f88790271c
Gold,94945156-28a9-4410-8756-2ce88e6f5bfa
Explorer,86e169c4-3cb6-4da2-b7a2-2a78549125da
Gold,e466f601-645d-4c3d-9ed2-c70c5a84f60b
Explorer,092b1075-b464-4b71-8af9-b37fab92909d
Silver,08fc9f41-1bce-42b8-942e-4841bd1bf06c
Gold,854e15ef-5a49-43df-a49f-a3f10cfcf6be
Explorer,32d2a736-6842-4572-a796-f3f4ad5ed165
Explorer,8040813f-498a-40e3-bf75-4d5a58a71369
Explorer,958a1a8c-f3a1-4b8c-aae9-706e1581e1bc
Silver,c5de2d0f-f23d-4ba3-9d7c-22a11e4d1a7c
Gold,fe077cc2-a162-4b08-a689-87ebe0d648e3
Gold,75b76555-9d2b-4685-8279-af17a598f301
Gold,7978a221-1d7c-4359-8693-95f1bd791d08
Silver,f64ec7e2-89a5-46f7-8154-9a4bb781746d
Gold,3b6fa4f2-3683-4a97-811d-1b896dfdd7f9
Silver,10e3f7a3-81e7-48b7-9776-3ede75785950
Silver,b57a3a1c-1143-439f-b355-9ed0fef37686
Platinum,87692236-c85a-4a5e-a937-108533cdbbba
Gold,09963f24-87bc-4291-86a3-24fd28599842
Gold,7e390bf2-b72f-45eb-ac9c-1a3ba8d8a19a
Silver,23223bcd-0cbe-4bda-8f91-09c4e4a56815
Platinum,d377d863-86d0-400c-ba00-c2f57b6944e0
Platinum,dff0ff58-2697-4f49-bc04-4a858f238b7a
Gold,060a9a21-2aff-470d-beff-741f6e1da844
Platinum,50c2f4c4-b7fe-4262-ad14-be814b7d74b1
Gold,0a462e6d-e901-4c6f-ad1a-c0c0cfbe7f39
Silver,cddcb0aa-bec6-40d2-9a54-bd4925e060b8
Explorer,fdb524f3-d2e3-40f1-901a-7dc23bb85a17
Silver,52468751-ca1a-48e8-8d11-b41ee82677a7
Explorer,3b7b276d-a4bc-4371-b11c-e52f38ec7885
Explorer,7fc9b746-8f4a-4012-ad43-b96b36f9a533
Explorer,b9340113-dab6-4afb-9a03-b93117d70d2d
Explorer,9a26cf31-391b-448c-9633-951e231f4990
Platinum,8e0ccbab-43e6-406d-966b-4bb7ab47da1a
Silver,f5768201-2287-424c-8a35-036b0e635384
Platinum,d1390cd9-8afc-4890-93ef-7e2a754de5bc
Silver,3dee2654-2923-428a-96b9-c1b07f352118
Silver,bfffc869-5cc2-445f-b04a-fb3741c8a952
Explorer,af267e02-9896-40d5-a198-1f613b17fdaa
Silver,6c73469e-29c0-4474-9d05-b00cce60b1c3
Silver,b64c4191-2401-4878-8ef5-529b059e5f94
Gold,f608c262-f122-4236-aba9-62f5137ff8f0
Platinum,3a673b32-519f-41fd-803d-6164ec82d8de
Silver,f731cb54-4a83-4a96-a533-334ed0935de9
Platinum,975bb7a7-ed03-4f33-8de4-61dd5da69978
Explorer,ba2b5769-2fb9-46e8-9919-788f0ee8ba6c
Gold,d10909b7-1ba8-494d-a80e-33090e399964
Platinum,bfd0659c-6d3a-4c34-9b0a-bf09e96d9915
Explorer,d9cfe9c1-285f-42b7-837c-60f29896fd3d
Platinum,d0841afb-ea87-48c8-a2ec-c4dc086c4730
Platinum,eef4f82e-c9f1-4d0b-86ad-158768c6f9b1
Explorer,1669e247-41ca-4d46-ba38-a726957a8724
Silver,b103a081-f80e-4526-b449-2042069036a6
Platinum,78ee0187-1ce7-49aa-b1c6-3b8f884381d1
Silver,8f6534cd-2098-44d1-9899-31c84576acb6
Explorer,3cf71438-bdc7-4512-ad91-8fe5a4762f84
Explorer,1fb7ab1d-8009-4236-ba27-5e7940afd46d
Explorer,c328b09b-40a5-4b37-a8bc-261005727b67
Explorer,1bcc1540-29fe-4300-9711-dfe545853798
Silver,0c62eb72-66a6-4017-a17b-6209c132c47f
Gold,6f3cca5d-da42-4d91-8657-353cb29e4c16
Silver,5a47bb8d-7ad9-4bb9-a864-223309d6c721
Gold,7356b9c8-f057-4b81-bbbb-5914718f952a
Explorer,90bd4be4-66a6-428c-a05b-46114dbe79fe
Explorer,1243d78a-80ff-41f9-b086-51eee34631c1
Platinum,f1a90034-f494-41ec-be15-896562cdf6b4
Silver,ae4fb6ad-232d-4005-94d4-30b996d7cf52
Silver,8991bb36-3a99-4a3b-956d-9bf8622dce00
Explorer,b77cd643-a228-4ea6-b76c-f2328effb578
Platinum,022203cd-973c-4a0d-a92d-fbdc25238739
Silver,591b7ada-3461-4224-b0da-223ebf7ba98a
Explorer,8a0d8bf4-d339-4905-849a-62458ca79380
Silver,d4395048-7bf9-47dc-afff-dc49eb71877c
Explorer,a319afa2-e91a-4fb3-b1ed-730d74197f08
Explorer,ad38524a-18d6-40a6-a2bd-6ef2b3d1d5cd
Gold,138c1fd4-0a7a-4f7f-b05b-24b25b2c0a17
Gold,d98520fe-c498-48a3-a204-0d03f48ea297
Platinum,12b2fced-9a83-47b6-af9a-bc5742c941c3
Gold,3cdf68e4-65d4-42f0-83b0-acaf34431e2a
Gold,242d4c52-f6b7-4ff3-b3d7-c74a8e9bb464
Platinum,23521077-bf27-435d-ad45-818ed652ad37
Explorer,598f12c3-c92a-40c9-9d2a-dbb0ca87e8e6
Platinum,cdd1a986-5682-4a2c-bc94-7dbd0a701339
Gold,a5c66c51-1fbf-4ab6-b1e4-698e207222a6
Gold,e82966ee-78c2-4b2d-981e-1fb27524c369
Explorer,e601bb54-42b6-46a2-af70-9dff4d39defd
Platinum,79657dd4-e3a1-4793-904b-bbbc3eef9aa1
Explorer,d30e3d2f-f410-4c95-b1b7-761c66199afe
Platinum,0aa1c87f-ee00-4e82-9069-eeb4aab2990e
Explorer,fa4f7e0c-0099-4ba0-9736-73ba0a9fc0fa
Explorer,a7dd826f-e4fb-4e3d-b0c3-7fbb989fa871
Silver,c62551de-5dc3-46bb-bd5e-fece92da82d4
Gold,5e7fb6b2-d100-421b-b438-a3416a8b8b6a
Silver,949bfe62-caee-4733-ba19-fad230092945
Explorer,5b73ad24-79f4-488c-ab2b-de0cbf4654d2
Silver,e87f6068-6829-4c3f-af45-f80874529089
Explorer,e42b824f-32cb-4578-95f1-139722b361b4
Gold,b527240b-f0ee-47de-b853-d7daeb32426d
Explorer,11bc2494-7c41-4b8e-9f1f-b7865fe55c01
Platinum,393d8a3c-e0d9-4bc8-8d70-d60fc1c1de74
Explorer,a4772fbe-0368-4028-8e7b-0941aac06355
Platinum,ca3a56e9-0078-4260-a8fd-8008df077155
Platinum,1dda19b5-fbc5-4ee8-9300-da26254ae83b
Platinum,472da529-42e1-4566-9139-f56c119b6db6
Gold,7ecebaa6-ba67-42a6-a8b6-9b919991ca90
Explorer,ba1bff47-c5d5-4bff-b6f2-85e547f5dbb3
Gold,1cec6a78-073e-4914-af7a-993e091150d9
Gold,35579838-11da-44b3-b031-4d83d7e4141b
Explorer,3971d9a4-b133-4fc2-91c3-e77a26354c41
Platinum,9f1241ac-6161-4eb5-bb65-b3d1dde08536
Explorer,123c648e-74ad-4c35-819e-ef7d910bf4d4
Gold,10713206-4876-457f-889a-277d61c1d726
Silver,e0a0cfd7-e29b-4a3a-924f-3c231fc4b12f
Explorer,cf4e92b9-e1c2-4a98-b4fb-7ef9f7aabbd3
Silver,e8842eac-8a96-4147-92a2-e5e7420d7aeb
Platinum,92232ff5-0694-41aa-b8df-7849b80162f2
Explorer,5b777bba-dedf-4cc2-9b31-6a4cb289854a
Gold,ad553f53-53d0-4afb-9f6b-5684d0f2706a
Explorer,49880a34-d408-41ef-b4e5-a11114e88a8b
Gold,06503a00-0a18-41c3-88b4-4e6154cd7b26
Silver,b2a5e219-d97d-49d8-9b71-0c5a6afbf900
Platinum,55754794-98cd-4634-9015-13b6a668a5b7
Platinum,e36c481d-db71-4014-ad86-d9329812d4f6
Explorer,bbb2a457-2b61-471f-b01e-9a29a7af0405
Gold,80de5ec1-d459-4505-aa0f-3c3f3361a9d5
Explorer,929caacc-5ef4-44bc-9087-3b8e91f2b4e6
Silver,ece8293b-eb93-41b7-8978-45a4cddbf864
Explorer,9f61f3fb-d020-4433-8137-17955a73072d
Explorer,feb03519-5b98-4ca9-bcd4-c8a10e3d22d5
Gold,91b4ab0e-087b-402e-bb2e-5574f2e16c93
Platinum,df8cd912-c0d8-4e54-b485-75a02eb9191d
Explorer,f3fea8ab-a4dd-4edb-94fd-8c5d530712d6
Gold,7349d418-887d-4072-8186-de7ef7c451a9
Gold,af21e705-2088-465a-b7e0-4c4ea4e485ce
Explorer,e879d27c-8590-4bd1-afd9-2867a1c29934
Platinum,86a51e67-5d4f-4011-8108-25b5b323e083
Silver,bd05801c-b46d-4b62-9195-5264b6a31555
Silver,d55a718c-150b-46c5-8fa3-13c85846f69f
Platinum,9b8223b7-2734-4d16-84fb-54da337c545e
Platinum,99ae63e0-6956-4f21-925a-31c4b32315b7
Silver,a4c3acb5-5526-4a79-ab20-9ea144bd372c
Silver,0cbace79-a496-4235-af22-14333f8a923f
Gold,23da00c8-c8a9-4b1b-928a-0398b271a647
Silver,975b40ef-494f-4f33-aefe-e970878d7988
Platinum,bb119520-e607-4556-b77f-ae7e23b5c2ea
Gold,d67fc878-4eac-47bf-92ae-787bb3515316
Gold,0aa85e88-ebcf-4038-ac0e-45ecd6ad3ceb
Platinum,d521fea0-73ee-4182-b35c-5957889e1102
Explorer,783bc005-2ca1-4c36-897d-e03a98021453
Explorer,34f45f41-acff-4e2c-b594-1c8587df12ed
Silver,f5f2d38c-cfdd-4c0f-8e98-430ad33f2c54
Silver,6944970b-814f-4c01-a78f-b3614dda4397
Gold,ce6523cf-9003-42d9-aaa2-5074606ca1b8
Gold,4fc3dfe8-702d-486b-8da2-839a5afa46ea
Silver,053bba93-d838-44ff-a08d-77e14e8a3dc8
Gold,7fbe6081-6fee-4e9b-b6eb-050bf3653cee
Silver,11cd1ef2-f256-44a9-a6c4-7aefb423e1c9
Silver,63125604-ee51-4638-911c-9517c526caa7
Explorer,6f4c99f5-5047-49ae-b886-7160102751d5
Gold,3d556179-8c24-4e54-85f9-1d46a088e505
Platinum,5bc20d35-0ae5-45ba-b700-175f0229e539
Explorer,ee1e5235-1852-4774-b4f1-f018f8c3c59d
Gold,52d23d00-7c41-458a-a545-04abf4ad2810
Explorer,8d362b50-a7ac-4cd2-bb74-597ea55f9c13
Gold,844079d8-ba61-4136-b128-640ee6d34d40
Gold,2add29db-fbb8-404d-97ea-91db29609f60
Explorer,1fb77bd1-9611-4c59-881c-08603e957819
Gold,986faf07-b1bb-43ad-83d3-bcebacee004f
Explorer,4ffc6836-1a62-4e1d-9448-b48a6d8856eb
Platinum,d51757d6-f762-46b1-a661-8c963b670141
Silver,8494d557-4e89-4efc-91b8-5b952a4ef1cf
Silver,ac64ffa4-8ec4-4d28-b271-c6ac28d3c0df
Platinum,d9673039-1949-4b48-ac48-89747ee6b23f
Explorer,bfe9a9d1-7a02-4ddc-b71c-4cf037a6e759
Explorer,6da52af9-6615-4b75-b59f-8d7c1187a92c
Silver,bded3bf8-bfda-4427-bd54-b558ff27545c
Explorer,a87d1205-f268-417f-974e-1f0dc1852886
Explorer,f577be1b-d7cf-488c-962c-9b7c647de70e
Silver,fa000bb6-fc77-4af2-a185-153729a2bc20
Gold,b56d504c-f429-42d2-b731-daf81f969788
Platinum,53e1ea0f-1790-46a6-ab22-66e0638cfb22
Gold,c32fd0c7-c476-4163-9798-c5bbaf35b78e
Platinum,6cacd94e-4452-47de-bfa5-e135503379a5
Silver,53afeb7d-e4da-41c0-8102-3946db15e688
Gold,c1b86fbb-62fa-42ca-b53f-ed2cb45ff8b3
Silver,2f7a9008-cc8d-496a-91c0-2c2ca458acb2
Silver,19fe53c4-959a-405a-a920-ea7e4eef1572
Gold,05e2d469-9966-4393-85d7-4b6bfd9fb57a
Explorer,43162aab-e7cc-400e-92ee-69d48ce3dbb8
Platinum,33a97280-aa59-4115-ad60-67dd986a36d6
Platinum,e8948210-e6f2-4342-af23-d727ed35d174
Explorer,51ccf355-193f-4d1e-af68-4fc5e7043ad6
Silver,d99f8f10-3772-4c2e-ac48-1bcc53e800f3
Explorer,77a38d4c-8182-4a11-a39a-c6ff0c5c9930
Explorer,8541733d-86a0-4bd3-a678-3fafcdb6871b
Platinum,3457c428-5ffe-4d9e-91f1-68709061cf26
Platinum,4907e703-a265-4df3-b9dc-5c23aebab022
Explorer,076f62f8-8d6b-4cd1-9a86-b904b910dd02
Explorer,8f3f4836-e7b6-4cac-af95-1fe33a2c13e7
Silver,b315e9ca-fa89-45a5-b3bf-12cfb152db97
Gold,ca553fab-b78a-44bf-903a-c76ca96fed3b
Explorer,99d600e4-e8b6-4cea-a373-6cab1c63965a
Silver,9c7c1f48-cd8d-4709-aacb-364a584fe42e
Platinum,f0994473-1f70-4389-a163-d17c595c79c5
Silver,95810a99-b7dd-41e4-9dda-3426c28f7be0
Silver,f398ddd0-e141-4430-a5d7-6a142587e3e5
Gold,ae440595-4b52-4aec-888d-1b0bf0856142
Silver,a06812c6-bd30-4b1b-a5f7-5385e8010680
Platinum,8cd2ee8d-d753-4908-ae83-3ce7fe2aa0db
Gold,0ebb9cb6-7d2b-499c-87c2-6950c4a1b5ed
Silver,51ecaced-9f48-4263-8c34-2b7c7f0449cc
Gold,4db709fc-dcde-4a88-9c92-c91006d3ba1c
Gold,0c527f18-2dd3-4659-a46f-990fa38908a7
Silver,8e306664-3e78-4e39-84ce-fd23982c3912
Gold,b511080b-6cdf-4f8f-8830-29260cc67139
Gold,98c8a108-4c84-4da6-90ce-9d1bffeb5357
Explorer,2a613a6e-9534-4b07-8105-e639d41f7d68
Gold,73a41e89-d91e-45d2-b1ed-c3caab8c8fdf
Platinum,9e030a7a-c956-468a-8985-62c5d6c78f1a
Explorer,8618b55f-4268-4a67-9d16-ef3d29db61f7
Explorer,03c27a39-3f38-4c70-a7a7-11f5ce6ddd73
Silver,3485914e-c629-498a-b3c5-34ebc87b2215
Platinum,ddfe7392-dd5e-429b-ae4a-737f965fb002
Platinum,16148cb5-c881-4570-b381-76397d85fc12
Platinum,7da46535-1e36-4834-9784-d5938753986e
Silver,cff59a07-b7a9-447c-9274-43e47946b589
Silver,a04361dd-04d0-416d-84ed-6994297a4181
Gold,d15ef7c5-10b1-4293-a0a6-e186e9c3f354
Silver,3639a297-c051-469b-97a3-3bd08483771f
Explorer,e8021eec-10c2-4404-be21-8e12da100a60
Gold,5b956eda-90f6-4c55-b7b1-b61784ed7368
Silver,6c2bae91-bb30-408d-a4f3-6899d7056d18
Silver,3e9dcb79-2e73-435f-9424-3dea644e373b
Explorer,528af88e-72a7-48f9-9d80-46d0ab601f97
Silver,be51763e-01f4-415b-b4b9-f75c49c25792
Explorer,7efeacc6-7c74-437f-b064-e10b69c45835
Silver,48df2c1a-cea0-4c09-8d22-316ad55468e9
Silver,60a1e518-f861-4c76-8402-c00e9aff1c70
Explorer,78b50747-5a83-4305-b805-8149b30c3a3e
Silver,0c6debb8-9743-4251-a51c-7428ba0f25e0
Gold,f4c3a964-65c3-4fdc-b147-62f83f884c15
Explorer,4169999d-02b3-4fb3-acb3-12d0eea3358a
Platinum,7abebf1f-5e21-42f2-9c62-e03cad084fa2
Explorer,359bef74-acc3-4afc-9d48-66f9f5b314e4
Explorer,eb3b4636-55f1-480d-a2ac-6ace57151b91
Gold,b23ec651-c32a-4fd6-927c-aba1b9dc7f88
Gold,a1e4d2aa-65fe-4750-a77d-79ac912b4765
Silver,2349f532-0582-4b3e-88e0-1bfb3a029964
Explorer,780427b2-e816-448c-bf25-301792b1dc7f
Gold,6bbb5e44-4495-4fe1-ad35-87d2e4a22248
Silver,7d70ee27-6c3f-443c-8fd5-b8f4bcc5bed1
Explorer,2caddd2f-4f3b-445b-94a1-beed7a1a64c7
Explorer,65d821b2-278a-4825-8bbc-240f877723d5
Gold,1efecab9-b4b7-4d63-b1f1-201e3517b966
Silver,2a33f4e1-ebcd-40e8-8f01-a64a61a5e47d
Explorer,3e337a73-f3b3-4e3e-b1e5-d340cad33e2c
Silver,54b252f0-f5e8-4072-9cef-972f6ca90f82
Explorer,ba3ae33c-69f5-45af-8268-a0e412106704
Explorer,0bea3150-1f1c-441d-bdcc-050734b43a07
Explorer,f516c3af-0d8f-485d-b423-693b4011f3f5
Platinum,e17dddcc-3150-46ba-bae8-22ad22216c30
Silver,a257325e-a158-4736-814f-6f78266f81ab
Silver,bc2e3c53-0e93-4b27-8e2b-87cdab89a453
Silver,7e6ebe20-2ecc-49c5-897a-93b4b35884d2
Explorer,8768d244-3a7e-4e5c-82af-730154a7926c
Platinum,4229c6cb-1730-4d0a-9f71-2232986e60e3
Gold,219edd4a-db10-40f0-9c25-78707c79c835
Gold,5a534e79-2fa7-4128-9d10-d6b37ac0d18a
Platinum,2f82f88c-6948-4db7-8aff-fa26ee510f04
Platinum,3006079c-984e-4fd2-9731-ea41f0c498c6
Gold,30ad0396-5b6a-4071-8d75-f8164600b3ce
Gold,29fb0e41-b80a-406b-8561-c0c8730f4980
Silver,1d87da3b-1e3b-4205-8cab-5d005dd995e1
Gold,591fcf03-3748-4ce4-9a82-677708bc6259
Gold,5e343dc8-84b5-4519-9ca7-5d8eca0e5a87
Gold,a1ebc810-a7bc-4061-a743-a15bbcc601b1
Explorer,874b3f5e-c6e6-40d8-82fc-d2a4d4624f78
Platinum,d8488add-248d-42d1-a3d4-88b8b194742d
Silver,9248809b-e230-448d-bff8-5bdef961438c
Platinum,9b86e883-c6a0-4f1b-8a22-b3f276a4b1db
Silver,2768dd27-94a9-4d9b-84b1-13f97397bdd2
Platinum,f66f6d3f-e11c-41b8-91c3-5ba5a03ee453
Platinum,12831391-4d30-4c4f-9a69-0780154a9fa2
Explorer,19e53fe2-06b3-4655-bd7a-f1f5f0f1f81d
Silver,f005d123-171f-4937-8ba4-59e2ee47e358
Silver,883aa436-d8cf-4bd6-bcdf-9896da8899a4
Gold,2e30c516-d040-4173-9d58-bcc05f5a17f7
Explorer,7e9a815a-07ff-4964-8ce5-3cc0ddf6d983
Gold,aa1f7639-5f95-4353-adbe-d9a39ed4a0ae
Silver,400d96cd-51ad-4fcf-a795-246cdd1989c2
Explorer,51288630-41c5-4848-b2ac-9276337a524a
Explorer,323b08c4-d492-48b7-b778-0aaf6db0b668
Platinum,074a6e66-5101-4d27-8e69-47c8c41e9224
Silver,4c569e92-ec1b-4f04-881b-0b774b8e85e1
Gold,a0d29986-74a4-4ea7-b988-7ac33bcfa87a
Silver,e62c49d6-f1b0-4ae1-88a7-8c797a9c60f7
Platinum,8e272fe9-2255-46b2-a474-202009d05802
Silver,11ed2eb5-9bdb-419a-8545-b725c898d7b6
